File name::assembly/qc/phased_verkko/TUE_02_04UL/T2T_contigs.haplotype2.paf, l.n::149
haplotype2-0000039	98422183	9028	94545932	-	chr15	99753195	4689067	99748717
haplotype2-0000040	133651531	5821	133645131	+	chr12	133324548	3416	133322219
haplotype2-0000041	136594919	27273	136586423	-	chr10	134758134	3895	134656311
haplotype2-0000042	145924097	5691	145776982	-	chr8	146259331	2068	146253993
haplotype2-0000044	159961286	5558	159956866	-	chr7	160567428	3374	160565462
haplotype2-0000045	79365471	5098	79360343	-	chr18	80542538	164380	80539358
haplotype2-0000046	182048670	6493	182044571	+	chr5	182045439	2287	182044180
haplotype2-0000047	244932412	8608	244928378	+	chr1	248387328	3255	248384138
haplotype2-0000048	64997231	6553	64990011	-	chr20	66210255	2711	66205788
haplotype2-0000049	84248023	7832	84243636	-	chr17	84276897	2214	84272758
haplotype2-0000050	102166327	5259	101463836	-	chr14	101161492	841094	101159958
haplotype2-0000052	172013011	8263	171908647	-	chr6	172126628	2882	172122275
haplotype2-0000053	242536187	8318	242530148	-	chr2	242696752	3355	242693058
haplotype2-0000054	61708604	6219	61703549	-	chr19	61707364	3375	61703590
haplotype2-0000056	137902579	6142	137895958	-	chr11	135127769	1840	135125239
haplotype2-0000057	191773551	36417	191766731	-	chr4	193574945	3254	193499929
haplotype2-0000058	200622372	5019	200616710	+	chr3	201105948	2631	201100860
haplotype2-0000059	92814231	7112	92809016	+	chr16	96330374	3906	96327761
haplotype2-0000062	136367453	5646	136363100	+	chr9	150617247	3677	150500186
haplotype2-0000064	154364985	4743	154355414	+	chrX	154259566	1815	154255197
