File name::assembly/qc/phased_verkko/TUE_02_03UL/T2T_contigs.haplotype1.paf, l.n::164
haplotype1-0000001	172883413	104901	172875925	+	chr6	172126628	2882	172123886
haplotype1-0000002	79365531	5130	79360431	+	chr18	80542538	164380	80539355
haplotype1-0000003	244330139	8242	244323903	+	chr1	248387328	3255	248384138
haplotype1-0000004	62434507	6934	62428815	-	chr19	61707364	2061	61703624
haplotype1-0000005	136367670	4488	136362025	-	chr9	150617247	3677	150500186
haplotype1-0000006	92814540	5215	92807417	-	chr16	96330374	3914	96327761
haplotype1-0000007	200712357	6465	200707079	+	chr3	201105948	2631	201101343
haplotype1-0000009	52819072	3248	52814840	+	chrY	62460029	5650	62453933
haplotype1-0000010	159962909	5557	159956270	-	chr7	160567428	3374	160565462
haplotype1-0000013	192037092	8815	192000457	+	chr4	193574945	3263	193490696
haplotype1-0000014	64165770	5929	64158285	-	chr20	66210255	2711	66205788
haplotype1-0000015	49634678	4457	49629468	-	chr22	51324926	4940	51322011
haplotype1-0000017	145735660	147764	145731153	+	chr8	146259331	2068	146253993
haplotype1-0000018	136595362	5649	136590161	+	chr10	134758134	3895	134755004
haplotype1-0000019	101150053	6592	101141765	-	chr15	99753195	6432	99748914
haplotype1-0000020	102153617	43	101451130	-	chr14	101161492	841094	101145629
haplotype1-0000021	83843243	7832	83840234	-	chr17	84276897	2214	84272758
haplotype1-0000023	137904320	6142	137897698	-	chr11	135127769	1840	135125239
haplotype1-0000024	133650648	6415	133644511	-	chr12	133324548	3407	133322219
haplotype1-0000025	182049192	6493	182044922	+	chr5	182045439	2287	182044180
haplotype1-0000026	242843025	4765	242836044	+	chr2	242696752	3355	242693051
